Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
xmind,org.xmind.core.internal.dom,WorkbookUtilsImpl,increaseStyleRef,6,3,2
xmind,org.xmind.core.internal.dom,WorkbookUtilsImpl,decreaseStyleRef,6,3,2
xmind,org.xmind.core.internal.dom,TopicImpl,TopicImpl,5,1,2
xmind,org.xmind.core.internal.dom,TopicImpl,getImplementation,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,equals,6,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,hashCode,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,toString,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getAdapter,5,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,getId,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getLocalTitleText,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setTitleText,7,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,isFolded,4,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setFolded,8,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getStyleId,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setStyleId,10,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,hasPosition,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getPosition,8,3,0
xmind,org.xmind.core.internal.dom,TopicImpl,setPosition,9,1,2
xmind,org.xmind.core.internal.dom,TopicImpl,removePosition,8,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getType,8,3,0
xmind,org.xmind.core.internal.dom,TopicImpl,getChildren,6,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,hasChildren,6,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,getChildrenIterator,8,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,getAllChildrenIterator,37,6,0
xmind,org.xmind.core.internal.dom,TopicImpl,findNextChildTopic,7,3,0
xmind,org.xmind.core.internal.dom,TopicImpl,nextChildTopicIter,9,3,0
xmind,org.xmind.core.internal.dom,TopicImpl,remove,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,next,5,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,hasNext,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,findSubtopicsElement,7,2,2
xmind,org.xmind.core.internal.dom,TopicImpl,findSubtopicsElementFromChildren,8,3,2
xmind,org.xmind.core.internal.dom,TopicImpl,getType,3,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getChildren,3,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getChildrenTypes,14,4,0
xmind,org.xmind.core.internal.dom,TopicImpl,add,24,5,3
xmind,org.xmind.core.internal.dom,TopicImpl,add,3,1,2
xmind,org.xmind.core.internal.dom,TopicImpl,add,3,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,remove,30,8,1
xmind,org.xmind.core.internal.dom,TopicImpl,getParent,13,4,0
xmind,org.xmind.core.internal.dom,TopicImpl,isRoot,4,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getOwnedSheet,7,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getPath,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getIndex,7,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getHyperlink,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setHyperlink,10,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getNotes,6,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getNumbering,6,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,addMarker,18,5,1
xmind,org.xmind.core.internal.dom,TopicImpl,removeMarker,23,8,1
xmind,org.xmind.core.internal.dom,TopicImpl,hasMarker,4,2,1
xmind,org.xmind.core.internal.dom,TopicImpl,getMarkerRef,6,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,getMarkerRefs,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getMarkerRefsElement,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getMarkerRefElement,5,2,1
xmind,org.xmind.core.internal.dom,TopicImpl,getMarkerRefElement,8,3,2
xmind,org.xmind.core.internal.dom,TopicImpl,addBoundary,12,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,removeBoundary,14,5,1
xmind,org.xmind.core.internal.dom,TopicImpl,getBoundaries,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,addSummary,12,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,removeSummary,14,5,1
xmind,org.xmind.core.internal.dom,TopicImpl,getSummaries,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getStructureClass,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setStructureClass,7,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getLabels,18,5,0
xmind,org.xmind.core.internal.dom,TopicImpl,findLabelElement,11,4,2
xmind,org.xmind.core.internal.dom,TopicImpl,addLabel,17,5,1
xmind,org.xmind.core.internal.dom,TopicImpl,removeLabel,21,7,1
xmind,org.xmind.core.internal.dom,TopicImpl,setLabels,32,8,1
xmind,org.xmind.core.internal.dom,TopicImpl,removeAllLabels,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,addLabelElement,6,2,2
xmind,org.xmind.core.internal.dom,TopicImpl,getImage,6,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getTitleWidth,4,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,setTitleWidth,19,4,1
xmind,org.xmind.core.internal.dom,TopicImpl,getTitleWidthValue,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,iterExtensions,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,iterExtensions,37,6,1
xmind,org.xmind.core.internal.dom,TopicImpl,remove,2,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,findNext,19,6,0
xmind,org.xmind.core.internal.dom,TopicImpl,next,5,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,hasNext,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getExtensions,8,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getExtension,10,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,createExtension,15,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,findExtensionElement,10,3,2
xmind,org.xmind.core.internal.dom,TopicImpl,deleteExtension,11,4,1
xmind,org.xmind.core.internal.dom,TopicImpl,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,TopicImpl,fireValueChange,6,2,3
xmind,org.xmind.core.internal.dom,TopicImpl,fireIndexedTargetChange,8,2,4
xmind,org.xmind.core.internal.dom,TopicImpl,fireTargetChange,6,2,2
xmind,org.xmind.core.internal.dom,TopicImpl,getCoreEventSupport,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getRealizedWorkbook,4,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,getRealizedSheet,5,2,0
xmind,org.xmind.core.internal.dom,TopicImpl,addNotify,23,5,3
xmind,org.xmind.core.internal.dom,TopicImpl,removeNotify,23,5,3
xmind,org.xmind.core.internal.dom,TopicImpl,extensionsAddNotify,6,2,1
xmind,org.xmind.core.internal.dom,TopicImpl,extensionsRemoveNotify,6,2,1
xmind,org.xmind.core.internal.dom,TopicImpl,increaseStyleRef,7,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,decreaseStyleRef,7,3,1
xmind,org.xmind.core.internal.dom,TopicImpl,increaseMarkerRefs,14,7,2
xmind,org.xmind.core.internal.dom,TopicImpl,decreaseMarkerRefs,16,7,2
xmind,org.xmind.core.internal.dom,TopicImpl,increaseLabelRefs,11,4,1
xmind,org.xmind.core.internal.dom,TopicImpl,decreaseLabelRefs,11,4,1
xmind,org.xmind.core.internal.dom,TopicImpl,activateHyperlinks,4,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,deactivateHyperlinks,4,1,1
xmind,org.xmind.core.internal.dom,TopicImpl,getModifiedTime,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,getModifiedBy,3,1,0
xmind,org.xmind.core.internal.dom,TopicImpl,updateModificationInfo,7,2,0
xmind,org.xmind.core.internal.dom,ManifestImpl,ManifestImpl,8,1,2
xmind,org.xmind.core.internal.dom,ManifestImpl,init,9,2,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getImplementation,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getManifestElement,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getAdapter,5,3,1
xmind,org.xmind.core.internal.dom,ManifestImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,setWorkbook,6,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,setStorage,3,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,getStorage,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,setStreamNormalizer,3,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,getStreamNormalizer,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getAllRegisteredEntries,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,iterFileEntries,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,iterFileEntries,33,4,1
xmind,org.xmind.core.internal.dom,ManifestImpl,findNext,9,3,0
xmind,org.xmind.core.internal.dom,ManifestImpl,select,7,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,remove,2,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,next,5,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,hasNext,3,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getFileEntry,15,6,1
xmind,org.xmind.core.internal.dom,ManifestImpl,findEntry,8,3,1
xmind,org.xmind.core.internal.dom,ManifestImpl,findEntryElementByPath,8,3,1
xmind,org.xmind.core.internal.dom,ManifestImpl,createFileEntry,3,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,createFileEntry,13,3,2
xmind,org.xmind.core.internal.dom,ManifestImpl,createFileEntry,5,1,2
xmind,org.xmind.core.internal.dom,ManifestImpl,getFileEntry,6,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,insertFileEntry,7,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,removeFileEntry,8,3,1
xmind,org.xmind.core.internal.dom,ManifestImpl,insertFileEntryImpl,9,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,findInsertLocation,4,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,findInsertLocation,13,4,2
xmind,org.xmind.core.internal.dom,ManifestImpl,createAttachmentFromFilePath,3,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,createAttachmentFromFilePath,23,8,2
xmind,org.xmind.core.internal.dom,ManifestImpl,importDirectory,30,5,2
xmind,org.xmind.core.internal.dom,ManifestImpl,createAttachmentFromStream,3,1,2
xmind,org.xmind.core.internal.dom,ManifestImpl,createAttachmentFromStream,16,4,3
xmind,org.xmind.core.internal.dom,ManifestImpl,cloneEntry,15,5,2
xmind,org.xmind.core.internal.dom,ManifestImpl,importFileEntry,17,1,2
xmind,org.xmind.core.internal.dom,ManifestImpl,importDirectoryEntry,18,6,2
xmind,org.xmind.core.internal.dom,ManifestImpl,cloneEntryAsAttachment,6,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,makeAttachmentPath,3,1,1
xmind,org.xmind.core.internal.dom,ManifestImpl,makeAttachmentPath,5,2,2
xmind,org.xmind.core.internal.dom,ManifestImpl,getEncryptionData,5,2,1
xmind,org.xmind.core.internal.dom,ManifestImpl,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,ManifestImpl,getCoreEventSupport,5,2,0
xmind,org.xmind.core.internal.dom,ManifestImpl,getPasswordHint,4,1,0
xmind,org.xmind.core.internal.dom,ManifestImpl,setPasswordHint,4,1,1
xmind,org.xmind.core.internal.dom,XMLLoader,loadXMLFile,12,4,2
xmind,org.xmind.core.internal.dom,XMLLoader,doLoadXMLFile,0,1,2
xmind,org.xmind.core.internal.dom,WorkbookMarkerResourceProvider,WorkbookMarkerResourceProvider,3,1,1
xmind,org.xmind.core.internal.dom,WorkbookMarkerResourceProvider,getMarkerResource,4,2,1
xmind,org.xmind.core.internal.dom,WorkbookMarkerResourceProvider,isPermanent,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookMarkerResourceProvider,allocateMarkerResource,13,1,2
xmind,org.xmind.core.internal.dom,PlainNotesContentImpl,PlainNotesContentImpl,3,1,2
xmind,org.xmind.core.internal.dom,PlainNotesContentImpl,getTextContent,3,1,0
xmind,org.xmind.core.internal.dom,PlainNotesContentImpl,setTextContent,4,1,1
xmind,org.xmind.core.internal.dom,PlainNotesContentImpl,addNotify,2,1,1
xmind,org.xmind.core.internal.dom,PlainNotesContentImpl,removeNotify,2,1,1
xmind,org.xmind.core.internal.dom,TextSpanImpl,TextSpanImpl,11,3,2
xmind,org.xmind.core.internal.dom,TextSpanImpl,setStyleId,36,8,1
xmind,org.xmind.core.internal.dom,TextSpanImpl,getTextContent,3,1,0
xmind,org.xmind.core.internal.dom,TextSpanImpl,setTextContent,4,1,1
xmind,org.xmind.core.internal.dom,FileFormat_0_1,FileFormat_0_1,3,1,1
xmind,org.xmind.core.internal.dom,FileFormat_0_1,identifies,4,1,0
xmind,org.xmind.core.internal.dom,FileFormat_0_1,load,5,1,0
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,WorkbookComponentRefCounter,3,1,1
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,increaseRef,16,5,2
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,decreaseRef,16,7,2
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getSources,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getSources,7,3,1
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getTargets,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getTargets,7,3,1
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,getCoreEventSupport,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookComponentRefCounter,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,NumberingImpl,NumberingImpl,4,1,2
xmind,org.xmind.core.internal.dom,NumberingImpl,getNumberingElement,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getAdapter,5,3,1
xmind,org.xmind.core.internal.dom,NumberingImpl,equals,6,3,1
xmind,org.xmind.core.internal.dom,NumberingImpl,hashCode,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,toString,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getNumberFormat,5,2,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getSeparator,5,2,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getPrefix,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getSuffix,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getDepth,5,2,0
xmind,org.xmind.core.internal.dom,NumberingImpl,prependsParentNumbers,6,2,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getParent,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getOwnedSheet,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,NumberingImpl,setAttribute,15,4,2
xmind,org.xmind.core.internal.dom,NumberingImpl,getText,7,2,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setText,19,5,2
xmind,org.xmind.core.internal.dom,NumberingImpl,setFormat,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setPrefix,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setPrependsParentNumbers,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setSuffix,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setSeparator,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,setDepth,7,1,1
xmind,org.xmind.core.internal.dom,NumberingImpl,fireValueChange,3,1,3
xmind,org.xmind.core.internal.dom,NumberingImpl,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,NumberingImpl,getCoreEventSupport,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,WorkbookExtensionImpl,5,1,2
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,init,6,3,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getExtensionElement,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,addNotify,3,2,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,removeNotify,3,2,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getImplementation,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getProviderName,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getContent,7,2,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getContentElement,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getResourceRefs,5,2,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getResourceRef,8,4,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,addResourceRef,10,3,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,importResourceRef,7,1,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,removeResourceRef,11,5,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getRefsElement,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getAdaptable,4,2,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getAdapter,4,2,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,getElement,9,3,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,registerElement,3,1,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,unregisterElement,3,1,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,equals,6,3,1
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,hashCode,3,1,0
xmind,org.xmind.core.internal.dom,WorkbookExtensionImpl,toString,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,RevisionManagerImpl,6,1,3
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,hashCode,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,equals,6,3,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getAdapter,5,3,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getImplementation,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getRevisionsElement,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getAdaptableFactory,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,createAdaptable,3,1,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getDirPath,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getResourceId,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getContentType,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,iterRevisions,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,iterRevisionsReversed,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getLatestRevision,4,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getLastRevisionNode,7,2,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getNextRevisionNumber,4,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,addRevision,22,6,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,setNextRevisionNumber,3,1,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,createRevision,10,1,3
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,takeSnapshot,12,1,3
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getFileName,3,1,3
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,removeRevision,11,4,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,restoreRevision,18,4,2
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,addNotify,10,2,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,removeNotify,10,2,1
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,increaseFileEntryReference,6,2,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,decreaseFileEntryReference,6,2,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getMetaFileEntry,4,1,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,getCoreEventSupport,6,2,0
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,RevisionManagerImpl,fireTargetEvent,3,1,2
xmind,org.xmind.core.internal.dom,INodeAdaptableFactory,createAdaptable,0,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,BoundaryImpl,5,1,2
xmind,org.xmind.core.internal.dom,BoundaryImpl,getImplementation,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getAdapter,5,3,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,equals,6,3,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,hashCode,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,toString,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getId,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getLocalTitleText,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,setTitleText,7,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,getStyleId,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,setStyleId,10,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,getOwnedSheet,4,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,isOrphan,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getParent,5,2,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getParentTopicElement,8,3,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getTopic,17,6,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,getEndIndex,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getStartIndex,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,toIndexValue,3,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,setEndIndex,10,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,setStartIndex,10,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,isMasterBoundary,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,setMasterBoundary,8,1,1
xmind,org.xmind.core.internal.dom,BoundaryImpl,getRealizedWorkbook,7,2,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,addNotify,5,1,2
xmind,org.xmind.core.internal.dom,BoundaryImpl,removeNotify,5,1,2
xmind,org.xmind.core.internal.dom,BoundaryImpl,registerCoreEventListener,3,1,2
xmind,org.xmind.core.internal.dom,BoundaryImpl,getCoreEventSupport,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,fireValueChange,3,1,3
xmind,org.xmind.core.internal.dom,BoundaryImpl,getModifiedTime,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,getModifiedBy,3,1,0
xmind,org.xmind.core.internal.dom,BoundaryImpl,updateModificationInfo,7,2,0
xmind,org.xmind.core.internal.dom,FileFormat_1,FileFormat_1,3,1,1
xmind,org.xmind.core.internal.dom,FileFormat_1,identifies,8,2,0
xmind,org.xmind.core.internal.dom,FileFormat_1,load,20,3,0
xmind,org.xmind.core.internal.dom,FileFormat_1,upgradeStyleSheet,4,2,1
xmind,org.xmind.core.internal.dom,FileFormat_1,upgradeStyles,8,2,1
xmind,org.xmind.core.internal.dom,FileFormat_1,upgradeStyle,36,12,1
xmind,org.xmind.core.internal.dom,FileFormat_1,add,5,2,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadWorkbookContent,18,3,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadId,12,3,3
xmind,org.xmind.core.internal.dom,FileFormat_1,getElement,3,1,1
xmind,org.xmind.core.internal.dom,FileFormat_1,loadTitle,4,1,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadStyle,4,1,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadSheet,21,4,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadSheetStyle,14,3,3
xmind,org.xmind.core.internal.dom,FileFormat_1,findAttachmentUrl,25,4,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadTopic,17,1,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadHyperlink,7,2,2
xmind,org.xmind.core.internal.dom,FileFormat_1,readAttachment,9,3,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadFolded,4,1,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadPosition,21,4,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadBoundaries,11,3,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadBoundary,8,1,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadSubTopics,11,3,5
xmind,org.xmind.core.internal.dom,FileFormat_1,loadNumbering,16,2,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadNotes,17,4,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadRichNotes,9,2,5
xmind,org.xmind.core.internal.dom,FileFormat_1,loadSpanList,34,8,6
xmind,org.xmind.core.internal.dom,FileFormat_1,loadMarkers,9,3,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadMarker,57,12,3
xmind,org.xmind.core.internal.dom,FileFormat_1,findAttachmentEntry,7,3,2
xmind,org.xmind.core.internal.dom,FileFormat_1,getDefaultMarkerGroupId,6,2,0
xmind,org.xmind.core.internal.dom,FileFormat_1,loadImage,23,6,3
xmind,org.xmind.core.internal.dom,FileFormat_1,findImageUrl,14,4,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadLabels,12,3,2
xmind,org.xmind.core.internal.dom,FileFormat_1,loadStructureClass,11,2,2
xmind,org.xmind.core.internal.dom,FileFormat_1,upgradeStructureClass,16,6,1
xmind,org.xmind.core.internal.dom,FileFormat_1,loadRelationship,9,1,3
xmind,org.xmind.core.internal.dom,FileFormat_1,loadControlPoint,18,3,4
xmind,org.xmind.core.internal.dom,ControlPointImpl,ControlPointImpl,4,1,2
xmind,org.xmind.core.internal.dom,ControlPointImpl,getIndex,3,1,0
xmind,org.xmind.core.internal.dom,ControlPointImpl,getParent,3,1,0
xmind,org.xmind.core.internal.dom,ControlPointImpl,getOwnedSheet,3,1,0
xmind,org.xmind.core.internal.dom,ControlPointImpl,getOwnedWorkbook,3,1,0
xmind,org.xmind.core.internal.dom,ControlPointImpl,isOrphan,3,1,0
