Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
xmind,org.xmind.ui.texteditor,EditorListener,0,0,7,7,50,23,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef.ui/src/org/xmind/ui/texteditor/FloatingTextEditTool.java
xmind,org.xmind.ui.texteditor,EditorSelectionChangedListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef.ui/src/org/xmind/ui/texteditor/FloatingTextEditTool.java
xmind,org.xmind.ui.texteditor,FloatingTextEditorHelper,2,0,12,8,70,20,0,0,0.5,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef.ui/src/org/xmind/ui/texteditor/FloatingTextEditorHelper.java
xmind,org.xmind.ui.texteditor,FloatingTextEditorHelperBase,9,0,41,30,258,75,0,0,0.4878048780487805,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef.ui/src/org/xmind/ui/texteditor/FloatingTextEditorHelperBase.java
xmind,org.xmind.ui.preference,IPreferenceSection,0,0,4,4,6,4,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/preference/IPreferenceSection.java
xmind,org.xmind.ui.preference,PreferenceFieldEditorPageSection,0,0,7,6,27,7,0,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/preference/PreferenceFieldEditorPageSection.java
xmind,org.xmind.ui.preference,MultiSectionPreferencePage,3,0,11,5,91,29,0,0,0.5454545454545454,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/preference/MultiSectionPreferencePage.java
xmind,org.xmind.ui.preference,IndexComparator,0,0,1,1,13,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/preference/MultiSectionPreferencePage.java
xmind,org.xmind.ui.tabfolder,DelegatedSelectionProvider,5,0,15,12,102,27,0,1,0.13333333333333333,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/DelegatedSelectionProvider.java
xmind,org.xmind.ui.tabfolder,PageMoveHelper,11,0,25,6,215,55,0,0,0.28,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/PageMoveHelper.java
xmind,org.xmind.ui.tabfolder,MTabBar,24,5,49,17,896,203,0,0,0.42857142857142855,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/MTabBar.java
xmind,org.xmind.ui.tabfolder,MTabBarLayout,0,0,2,0,8,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/MTabBar.java
xmind,org.xmind.ui.tabfolder,MTabFolder,9,2,24,15,237,46,0,0,0.3333333333333333,4,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/MTabFolder.java
xmind,org.xmind.ui.tabfolder,IPageTitleChangedListener,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/IPageTitleChangedListener.java
xmind,org.xmind.ui.tabfolder,PageBookPage,7,0,20,10,145,35,0,0,0.3,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/PageBookPage.java
xmind,org.xmind.ui.tabfolder,IDelegatedSelectionProvider,0,0,1,0,6,1,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/IDelegatedSelectionProvider.java
xmind,org.xmind.ui.tabfolder,IPageClosedListener,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/IPageClosedListener.java
xmind,org.xmind.ui.tabfolder,IPageMoveListener,0,0,1,0,6,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/IPageMoveListener.java
xmind,org.xmind.ui.tabfolder,NestedPageSite,3,0,12,11,45,13,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/NestedPageSite.java
xmind,org.xmind.ui.tabfolder,MTabBarItem,25,7,23,15,151,37,0,0,0.2608695652173913,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/MTabBarItem.java
xmind,org.xmind.ui.tabfolder,PageTitleEditor,8,0,24,16,131,39,0,0,0.2916666666666667,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/PageTitleEditor.java
xmind,org.xmind.ui.tabfolder,MTabItem,3,0,6,6,33,9,0,0,0.3333333333333333,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/tabfolder/MTabItem.java
xmind,org.xmind.ui.viewers,SWTUtils,2,0,10,10,81,24,0,0,0.6,30,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SWTUtils.java
xmind,org.xmind.ui.viewers,IListLayout,0,0,4,0,6,4,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/IListLayout.java
xmind,org.xmind.ui.viewers,StraightListLayout,1,0,5,5,171,34,0,0,0.6,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/StraightListLayout.java
xmind,org.xmind.ui.viewers,MComboViewer,19,4,70,35,616,165,0,0,0.24285714285714285,12,4,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/MComboViewer.java
xmind,org.xmind.ui.viewers,SelectionAction,1,0,2,2,10,2,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/MComboViewer.java
xmind,org.xmind.ui.viewers,SameCompositeProvider,1,0,2,2,9,2,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SameCompositeProvider.java
xmind,org.xmind.ui.viewers,CategorizedViewer,9,1,56,11,430,127,0,0,0.6607142857142857,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/CategorizedViewer.java
xmind,org.xmind.ui.viewers,SelectionSynchronizer,3,0,11,8,80,20,0,0,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SelectionSynchronizer.java
xmind,org.xmind.ui.viewers,SelectionMonitor,1,0,4,4,21,4,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SelectionSynchronizer.java
xmind,org.xmind.ui.viewers,IGraphicalToolTipProvider,0,0,1,0,6,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/IGraphicalToolTipProvider.java
xmind,org.xmind.ui.viewers,IToolTipProvider,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/IToolTipProvider.java
xmind,org.xmind.ui.viewers,FileUtils,4,0,15,8,183,53,0,0,0.4666666666666667,5,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/FileUtils.java
xmind,org.xmind.ui.viewers,ImageCachedLabelProvider,1,0,6,4,34,10,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageCachedLabelProvider.java
xmind,org.xmind.ui.viewers,FileContentProvider,0,0,3,3,16,4,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/FileContentProvider.java
xmind,org.xmind.ui.viewers,ImagePreviewViewer,30,0,66,49,522,120,0,0,0.2727272727272727,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImagePreviewViewer.java
xmind,org.xmind.ui.viewers,PreviewSliderContentProvider,0,0,4,4,26,7,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImagePreviewViewer.java
xmind,org.xmind.ui.viewers,PreviewSliderLabelProvider,0,0,1,1,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImagePreviewViewer.java
xmind,org.xmind.ui.viewers,ZoomInAction,0,0,2,2,11,2,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImagePreviewViewer.java
xmind,org.xmind.ui.viewers,ZoomOutAction,0,0,2,2,11,2,0,0,-1.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImagePreviewViewer.java
xmind,org.xmind.ui.viewers,ImageListViewer,8,0,47,26,376,105,0,0,0.1276595744680851,2,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageListViewer.java
xmind,org.xmind.ui.viewers,ImageItem,4,0,15,10,91,25,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageListViewer.java
xmind,org.xmind.ui.viewers,CheckListViewer,15,0,83,41,748,200,0,0,0.07228915662650602,2,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/CheckListViewer.java
xmind,org.xmind.ui.viewers,CheckItem,8,0,25,18,175,48,0,0,0.08,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/CheckListViewer.java
xmind,org.xmind.ui.viewers,CachedLabelProvider,5,0,13,7,94,24,0,0,0.5384615384615384,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/CachedLabelProvider.java
xmind,org.xmind.ui.viewers,AdaptiveLabel,1,0,7,5,67,11,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/AdaptiveLabel.java
xmind,org.xmind.ui.viewers,ICategorizedContentProvider,0,0,1,1,6,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ICategorizedContentProvider.java
xmind,org.xmind.ui.viewers,IListRenderer,2,0,5,0,9,5,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/IListRenderer.java
xmind,org.xmind.ui.viewers,Messages,5,4,1,0,12,1,0,0,0.0,5,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/Messages.java
xmind,org.xmind.ui.viewers,MListViewer,3,0,31,9,376,94,0,0,0.7741935483870968,2,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/MListViewer.java
xmind,org.xmind.ui.viewers,MListLayout,0,0,2,0,11,4,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/MListViewer.java
xmind,org.xmind.ui.viewers,MButton,40,4,66,43,553,155,0,0,0.09090909090909091,8,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/MButton.java
xmind,org.xmind.ui.viewers,ISliderContentProvider,0,0,2,0,16,2,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ISliderContentProvider.java
xmind,org.xmind.ui.viewers,ImageButton,16,0,46,22,361,108,0,0,0.06521739130434782,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageButton.java
xmind,org.xmind.ui.viewers,ImageLayout,0,0,2,0,10,3,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageButton.java
xmind,org.xmind.ui.viewers,EventHandler,0,0,1,1,27,8,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageButton.java
xmind,org.xmind.ui.viewers,ICompositeProvider,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ICompositeProvider.java
xmind,org.xmind.ui.viewers,ImageLabel,7,3,14,11,147,33,0,0,0.0,4,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ImageLabel.java
xmind,org.xmind.ui.viewers,ILabelDescriptor,0,0,5,0,36,5,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/ILabelDescriptor.java
xmind,org.xmind.ui.viewers,AbstractSnapSliderContentProvider,5,0,13,3,98,21,0,1,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/AbstractSnapSliderContentProvider.java
xmind,org.xmind.ui.viewers,SnapData,3,0,1,1,11,1,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/AbstractSnapSliderContentProvider.java
xmind,org.xmind.ui.viewers,SliderViewer,17,0,58,24,475,137,0,0,0.5172413793103449,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,SliderFigureCanvas,0,0,3,2,15,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,BlockFigure,0,0,1,0,12,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,SlotFigure,0,0,2,1,29,3,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,SliderEventDispatcher,0,0,1,0,9,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,DefaultSliderContentProvider,0,0,4,4,12,4,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/SliderViewer.java
xmind,org.xmind.ui.viewers,HintedListLayout,13,12,2,2,27,3,0,1,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/viewers/HintedListLayout.java
xmind,org.xmind.ui.richtext,NumberAction,1,0,5,5,23,6,0,0,0.0,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/NumberAction.java
xmind,org.xmind.ui.richtext,IRichDocumentListener,0,0,4,0,6,4,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichDocumentListener.java
xmind,org.xmind.ui.richtext,RichTextEditViewer,8,0,55,35,288,72,0,0,0.3090909090909091,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextEditViewer.java
xmind,org.xmind.ui.richtext,LessLatencyTextViewer,0,0,2,0,8,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextEditViewer.java
xmind,org.xmind.ui.richtext,IStyleRangeModifier,0,0,1,0,6,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IStyleRangeModifier.java
xmind,org.xmind.ui.richtext,AutoHyperlink,2,2,4,3,30,6,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/AutoHyperlink.java
xmind,org.xmind.ui.richtext,RichDocumentUndoManagerRegistry,3,0,5,4,52,9,0,0,0.4,1,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManagerRegistry.java
xmind,org.xmind.ui.richtext,Record,2,0,1,1,8,1,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManagerRegistry.java
xmind,org.xmind.ui.richtext,IRichTextRenderer,0,0,32,0,41,32,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichTextRenderer.java
xmind,org.xmind.ui.richtext,AlignRightAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/AlignRightAction.java
xmind,org.xmind.ui.richtext,TextCaseGroup,0,0,0,0,2,0,0,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/TextCaseGroup.java
xmind,org.xmind.ui.richtext,RichDocumentUndoEvent,11,5,8,8,117,8,0,0,0.0,3,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoEvent.java
xmind,org.xmind.ui.richtext,ImagePlaceHolder,3,3,4,4,25,6,0,0,0.0,4,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/ImagePlaceHolder.java
xmind,org.xmind.ui.richtext,SimpleRichTextActionBarContributor,12,0,11,7,140,16,0,0,0.5454545454545454,0,7,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/SimpleRichTextActionBarContributor.java
xmind,org.xmind.ui.richtext,BulletAction,1,0,5,5,26,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/BulletAction.java
xmind,org.xmind.ui.richtext,BoldAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/BoldAction.java
xmind,org.xmind.ui.richtext,RichTextHyperlinkDetector,1,0,5,1,45,12,0,0,1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextHyperlinkDetector.java
xmind,org.xmind.ui.richtext,IRichTextActionBarContributor,0,0,6,0,11,6,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichTextActionBarContributor.java
xmind,org.xmind.ui.richtext,RichTextActionBarContributor,2,0,10,8,37,13,0,0,0.4,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextActionBarContributor.java
xmind,org.xmind.ui.richtext,AlignCenterAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/AlignCenterAction.java
xmind,org.xmind.ui.richtext,ItalicAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/ItalicAction.java
xmind,org.xmind.ui.richtext,FontAction,1,0,6,6,82,14,0,0,0.3333333333333333,0,7,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/FontAction.java
xmind,org.xmind.ui.richtext,IRichDocumentUndoListener,0,0,1,0,10,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichDocumentUndoListener.java
xmind,org.xmind.ui.richtext,Hyperlink,3,3,5,5,36,7,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/Hyperlink.java
xmind,org.xmind.ui.richtext,ILineStyleModifier,0,0,2,0,7,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/ILineStyleModifier.java
xmind,org.xmind.ui.richtext,RichTextUtils,9,8,41,38,622,148,0,0,0.926829268292683,14,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextUtils.java
xmind,org.xmind.ui.richtext,SystemColorFactory,0,0,2,1,19,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextUtils.java
xmind,org.xmind.ui.richtext,RichTextDamagerRepairer,3,0,7,4,114,17,0,0,0.2857142857142857,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextDamagerRepairer.java
xmind,org.xmind.ui.richtext,RichDocumentUndoManager,37,0,71,33,883,191,0,0,0.08450704225352113,2,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,UndoableRichTextChange,15,0,24,8,287,51,0,0,0.125,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,UndoableCompoundRichTextChange,1,0,10,2,90,20,0,0,0.5,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,RichDocumentListener,0,0,5,4,33,10,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,DocumentListener,1,0,2,2,33,8,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,HistoryListener,1,0,1,1,34,11,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocumentUndoManager.java
xmind,org.xmind.ui.richtext,TextActionConstants,12,12,0,0,17,0,0,0,-1.0,16,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/TextActionConstants.java
xmind,org.xmind.ui.richtext,RichTextScanner,12,0,9,5,189,47,0,0,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextScanner.java
xmind,org.xmind.ui.richtext,RichTextRenderer,22,0,120,47,878,212,0,0,0.5333333333333333,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextRenderer.java
xmind,org.xmind.ui.richtext,DocumentListener,0,0,2,2,9,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextRenderer.java
xmind,org.xmind.ui.richtext,RichDocumentListener,0,0,4,4,14,4,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextRenderer.java
xmind,org.xmind.ui.richtext,IndentAction,1,0,5,5,21,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IndentAction.java
xmind,org.xmind.ui.richtext,UnderlineAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/UnderlineAction.java
xmind,org.xmind.ui.richtext,RichTextMessages,27,26,1,0,34,1,0,0,0.0,13,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichTextMessages.java
xmind,org.xmind.ui.richtext,LineStyle,8,8,7,7,66,12,0,0,0.2857142857142857,5,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/LineStyle.java
xmind,org.xmind.ui.richtext,BulletActionGroup,6,0,18,9,177,49,0,0,0.1111111111111111,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/BulletActionGroup.java
xmind,org.xmind.ui.richtext,RichDocument,5,0,25,20,146,52,0,0,0.48,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/RichDocument.java
xmind,org.xmind.ui.richtext,LineStyleModifier,1,0,5,3,17,5,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/LineStyleModifier.java
xmind,org.xmind.ui.richtext,IRichTextEditViewer,1,0,8,0,14,8,0,0,-1.0,2,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichTextEditViewer.java
xmind,org.xmind.ui.richtext,StyleRangeModifier,1,0,3,2,13,3,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/StyleRangeModifier.java
xmind,org.xmind.ui.richtext,IRichDocument,4,4,14,0,23,14,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/IRichDocument.java
xmind,org.xmind.ui.richtext,AlignLeftAction,1,0,5,5,23,6,0,0,0.0,0,3,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.ui.toolkit/src/org/xmind/ui/richtext/AlignLeftAction.java
